t,timestamp,value,regime_hint,source_y_name,y_units,anomaly,changepoint,original_index,source_y_name_ru,recommended_group,source_dataset
173,2020-02-08 19:22:03,28.7295,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,319,температура жидкости в циркуляционном контуре,main_recommended,SKAB
174,2020-02-08 19:22:05,28.7321,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,321,температура жидкости в циркуляционном контуре,main_recommended,SKAB
175,2020-02-08 19:22:06,28.7207,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,322,температура жидкости в циркуляционном контуре,main_recommended,SKAB
176,2020-02-08 19:22:08,28.7428,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,324,температура жидкости в циркуляционном контуре,main_recommended,SKAB
177,2020-02-08 19:22:10,28.7288,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,326,температура жидкости в циркуляционном контуре,main_recommended,SKAB
178,2020-02-08 19:22:12,28.7397,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,328,температура жидкости в циркуляционном контуре,main_recommended,SKAB
179,2020-02-08 19:22:14,28.7371,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,330,температура жидкости в циркуляционном контуре,main_recommended,SKAB
180,2020-02-08 19:22:16,28.7428,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,332,температура жидкости в циркуляционном контуре,main_recommended,SKAB
181,2020-02-08 19:22:17,28.742,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,333,температура жидкости в циркуляционном контуре,main_recommended,SKAB
182,2020-02-08 19:22:19,28.7372,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,335,температура жидкости в циркуляционном контуре,main_recommended,SKAB
183,2020-02-08 19:22:21,28.7354,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,337,температура жидкости в циркуляционном контуре,main_recommended,SKAB
184,2020-02-08 19:22:23,28.7318,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,339,температура жидкости в циркуляционном контуре,main_recommended,SKAB
185,2020-02-08 19:22:25,28.7273,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,341,температура жидкости в циркуляционном контуре,main_recommended,SKAB
186,2020-02-08 19:22:26,28.7397,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,342,температура жидкости в циркуляционном контуре,main_recommended,SKAB
187,2020-02-08 19:22:29,28.7377,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,344,температура жидкости в циркуляционном контуре,main_recommended,SKAB
188,2020-02-08 19:22:31,28.7331,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,346,температура жидкости в циркуляционном контуре,main_recommended,SKAB
189,2020-02-08 19:22:33,28.73,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,348,температура жидкости в циркуляционном контуре,main_recommended,SKAB
190,2020-02-08 19:22:35,28.7326,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,350,температура жидкости в циркуляционном контуре,main_recommended,SKAB
191,2020-02-08 19:22:36,28.7293,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,351,температура жидкости в циркуляционном контуре,main_recommended,SKAB
192,2020-02-08 19:22:38,28.7385,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,353,температура жидкости в циркуляционном контуре,main_recommended,SKAB
193,2020-02-08 19:22:40,28.7341,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,355,температура жидкости в циркуляционном контуре,main_recommended,SKAB
194,2020-02-08 19:22:42,28.7325,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,357,температура жидкости в циркуляционном контуре,main_recommended,SKAB
195,2020-02-08 19:22:44,28.7349,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,359,температура жидкости в циркуляционном контуре,main_recommended,SKAB
196,2020-02-08 19:22:46,28.7307,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,361,температура жидкости в циркуляционном контуре,main_recommended,SKAB
197,2020-02-08 19:22:47,28.7256,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,362,температура жидкости в циркуляционном контуре,main_recommended,SKAB
198,2020-02-08 19:22:49,28.7187,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,364,температура жидкости в циркуляционном контуре,main_recommended,SKAB
199,2020-02-08 19:22:51,28.7221,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,366,температура жидкости в циркуляционном контуре,main_recommended,SKAB
200,2020-02-08 19:22:54,28.7186,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,368,температура жидкости в циркуляционном контуре,main_recommended,SKAB
201,2020-02-08 19:22:56,28.7114,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,370,температура жидкости в циркуляционном контуре,main_recommended,SKAB
202,2020-02-08 19:22:57,28.7114,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,371,температура жидкости в циркуляционном контуре,main_recommended,SKAB
203,2020-02-08 19:22:59,28.7173,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,373,температура жидкости в циркуляционном контуре,main_recommended,SKAB
204,2020-02-08 19:23:01,28.706,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,375,температура жидкости в циркуляционном контуре,main_recommended,SKAB
205,2020-02-08 19:23:03,28.7088,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,377,температура жидкости в циркуляционном контуре,main_recommended,SKAB
206,2020-02-08 19:23:05,28.7033,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,379,температура жидкости в циркуляционном контуре,main_recommended,SKAB
207,2020-02-08 19:23:06,28.7033,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,380,температура жидкости в циркуляционном контуре,main_recommended,SKAB
208,2020-02-08 19:23:08,28.7104,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,382,температура жидкости в циркуляционном контуре,main_recommended,SKAB
209,2020-02-08 19:23:10,28.694,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,384,температура жидкости в циркуляционном контуре,main_recommended,SKAB
210,2020-02-08 19:23:12,28.7072,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,386,температура жидкости в циркуляционном контуре,main_recommended,SKAB
211,2020-02-08 19:23:15,28.6966,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,388,температура жидкости в циркуляционном контуре,main_recommended,SKAB
212,2020-02-08 19:23:16,28.6966,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,389,температура жидкости в циркуляционном контуре,main_recommended,SKAB
213,2020-02-08 19:23:18,28.7005,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,391,температура жидкости в циркуляционном контуре,main_recommended,SKAB
214,2020-02-08 19:23:20,28.6988,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,393,температура жидкости в циркуляционном контуре,main_recommended,SKAB
215,2020-02-08 19:23:22,28.7056,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,395,температура жидкости в циркуляционном контуре,main_recommended,SKAB
216,2020-02-08 19:23:24,28.6987,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,397,температура жидкости в циркуляционном контуре,main_recommended,SKAB
217,2020-02-08 19:23:26,28.7008,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,399,температура жидкости в циркуляционном контуре,main_recommended,SKAB
218,2020-02-08 19:23:27,28.7007,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,400,температура жидкости в циркуляционном контуре,main_recommended,SKAB
219,2020-02-08 19:23:29,28.705,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,402,температура жидкости в циркуляционном контуре,main_recommended,SKAB
220,2020-02-08 19:23:31,28.6915,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,404,температура жидкости в циркуляционном контуре,main_recommended,SKAB
221,2020-02-08 19:23:33,28.6975,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,406,температура жидкости в циркуляционном контуре,main_recommended,SKAB
222,2020-02-08 19:23:36,28.7027,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,408,температура жидкости в циркуляционном контуре,main_recommended,SKAB
223,2020-02-08 19:23:37,28.7057,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,409,температура жидкости в циркуляционном контуре,main_recommended,SKAB
224,2020-02-08 19:23:39,28.7017,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,411,температура жидкости в циркуляционном контуре,main_recommended,SKAB
225,2020-02-08 19:23:41,28.7035,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,413,температура жидкости в циркуляционном контуре,main_recommended,SKAB
226,2020-02-08 19:23:43,28.7012,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,415,температура жидкости в циркуляционном контуре,main_recommended,SKAB
227,2020-02-08 19:23:45,28.6951,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,417,температура жидкости в циркуляционном контуре,main_recommended,SKAB
228,2020-02-08 19:23:46,28.6924,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,418,температура жидкости в циркуляционном контуре,main_recommended,SKAB
229,2020-02-08 19:23:48,28.7019,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,420,температура жидкости в циркуляционном контуре,main_recommended,SKAB
230,2020-02-08 19:23:50,28.7097,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,422,температура жидкости в циркуляционном контуре,main_recommended,SKAB
231,2020-02-08 19:23:53,28.727,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,424,температура жидкости в циркуляционном контуре,main_recommended,SKAB
232,2020-02-08 19:23:55,28.7338,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,426,температура жидкости в циркуляционном контуре,main_recommended,SKAB
233,2020-02-08 19:23:57,28.7409,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,428,температура жидкости в циркуляционном контуре,main_recommended,SKAB
234,2020-02-08 19:23:58,28.7305,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,429,температура жидкости в циркуляционном контуре,main_recommended,SKAB
235,2020-02-08 19:24:00,28.7307,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,431,температура жидкости в циркуляционном контуре,main_recommended,SKAB
236,2020-02-08 19:24:02,28.732,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,433,температура жидкости в циркуляционном контуре,main_recommended,SKAB
237,2020-02-08 19:24:04,28.7287,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,435,температура жидкости в циркуляционном контуре,main_recommended,SKAB
238,2020-02-08 19:24:06,28.7165,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,437,температура жидкости в циркуляционном контуре,main_recommended,SKAB
239,2020-02-08 19:24:07,28.7258,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,438,температура жидкости в циркуляционном контуре,main_recommended,SKAB
240,2020-02-08 19:24:09,28.7401,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,440,температура жидкости в циркуляционном контуре,main_recommended,SKAB
241,2020-02-08 19:24:14,28.7334,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,444,температура жидкости в циркуляционном контуре,main_recommended,SKAB
242,2020-02-08 19:24:16,28.7314,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,446,температура жидкости в циркуляционном контуре,main_recommended,SKAB
243,2020-02-08 19:24:17,28.7399,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,447,температура жидкости в циркуляционном контуре,main_recommended,SKAB
244,2020-02-08 19:24:19,28.7401,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,449,температура жидкости в циркуляционном контуре,main_recommended,SKAB
245,2020-02-08 19:24:21,28.7467,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,451,температура жидкости в циркуляционном контуре,main_recommended,SKAB
246,2020-02-08 19:24:23,28.7552,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,453,температура жидкости в циркуляционном контуре,main_recommended,SKAB
247,2020-02-08 19:24:25,28.7537,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,455,температура жидкости в циркуляционном контуре,main_recommended,SKAB
248,2020-02-08 19:24:27,28.7596,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,457,температура жидкости в циркуляционном контуре,main_recommended,SKAB
249,2020-02-08 19:24:28,28.7551,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,458,температура жидкости в циркуляционном контуре,main_recommended,SKAB
250,2020-02-08 19:24:30,28.7522,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,460,температура жидкости в циркуляционном контуре,main_recommended,SKAB
251,2020-02-08 19:24:33,28.7573,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,462,температура жидкости в циркуляционном контуре,main_recommended,SKAB
252,2020-02-08 19:24:35,28.7657,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,464,температура жидкости в циркуляционном контуре,main_recommended,SKAB
253,2020-02-08 19:24:37,28.7709,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,466,температура жидкости в циркуляционном контуре,main_recommended,SKAB
254,2020-02-08 19:24:38,28.7624,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,467,температура жидкости в циркуляционном контуре,main_recommended,SKAB
255,2020-02-08 19:24:40,28.7672,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,469,температура жидкости в циркуляционном контуре,main_recommended,SKAB
256,2020-02-08 19:24:42,28.7684,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,471,температура жидкости в циркуляционном контуре,main_recommended,SKAB
257,2020-02-08 19:24:44,28.7595,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,473,температура жидкости в циркуляционном контуре,main_recommended,SKAB
258,2020-02-08 19:24:46,28.7646,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,475,температура жидкости в циркуляционном контуре,main_recommended,SKAB
259,2020-02-08 19:24:47,28.7778,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,476,температура жидкости в циркуляционном контуре,main_recommended,SKAB
260,2020-02-08 19:24:49,28.7875,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,478,температура жидкости в циркуляционном контуре,main_recommended,SKAB
261,2020-02-08 19:24:52,28.792,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,480,температура жидкости в циркуляционном контуре,main_recommended,SKAB
262,2020-02-08 19:24:54,28.7982,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,482,температура жидкости в циркуляционном контуре,main_recommended,SKAB
263,2020-02-08 19:24:56,28.798,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,484,температура жидкости в циркуляционном контуре,main_recommended,SKAB
264,2020-02-08 19:24:58,28.7904,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,486,температура жидкости в циркуляционном контуре,main_recommended,SKAB
265,2020-02-08 19:24:59,28.788,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,487,температура жидкости в циркуляционном контуре,main_recommended,SKAB
266,2020-02-08 19:25:01,28.7854,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,489,температура жидкости в циркуляционном контуре,main_recommended,SKAB
267,2020-02-08 19:25:03,28.7795,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,491,температура жидкости в циркуляционном контуре,main_recommended,SKAB
268,2020-02-08 19:25:05,28.7784,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,493,температура жидкости в циркуляционном контуре,main_recommended,SKAB
269,2020-02-08 19:25:07,28.7746,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,495,температура жидкости в циркуляционном контуре,main_recommended,SKAB
270,2020-02-08 19:25:08,28.7725,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,496,температура жидкости в циркуляционном контуре,main_recommended,SKAB
271,2020-02-08 19:25:11,28.7646,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,498,температура жидкости в циркуляционном контуре,main_recommended,SKAB
272,2020-02-08 19:25:13,28.7752,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,500,температура жидкости в циркуляционном контуре,main_recommended,SKAB
273,2020-02-08 19:25:15,28.7681,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,502,температура жидкости в циркуляционном контуре,main_recommended,SKAB
274,2020-02-08 19:25:17,28.7733,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,504,температура жидкости в циркуляционном контуре,main_recommended,SKAB
275,2020-02-08 19:25:18,28.7655,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,505,температура жидкости в циркуляционном контуре,main_recommended,SKAB
276,2020-02-08 19:25:20,28.786,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,507,температура жидкости в циркуляционном контуре,main_recommended,SKAB
277,2020-02-08 19:25:22,28.786,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,509,температура жидкости в циркуляционном контуре,main_recommended,SKAB
278,2020-02-08 19:25:24,28.7973,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,511,температура жидкости в циркуляционном контуре,main_recommended,SKAB
279,2020-02-08 19:25:26,28.7965,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,513,температура жидкости в циркуляционном контуре,main_recommended,SKAB
280,2020-02-08 19:25:29,28.7947,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,515,температура жидкости в циркуляционном контуре,main_recommended,SKAB
281,2020-02-08 19:25:30,28.7938,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,516,температура жидкости в циркуляционном контуре,main_recommended,SKAB
282,2020-02-08 19:25:32,28.797,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,518,температура жидкости в циркуляционном контуре,main_recommended,SKAB
283,2020-02-08 19:25:34,28.7836,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,520,температура жидкости в циркуляционном контуре,main_recommended,SKAB
284,2020-02-08 19:25:36,28.7762,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,522,температура жидкости в циркуляционном контуре,main_recommended,SKAB
285,2020-02-08 19:25:38,28.789,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,524,температура жидкости в циркуляционном контуре,main_recommended,SKAB
286,2020-02-08 19:25:39,28.783,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,525,температура жидкости в циркуляционном контуре,main_recommended,SKAB
287,2020-02-08 19:25:41,28.7856,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,527,температура жидкости в циркуляционном контуре,main_recommended,SKAB
288,2020-02-08 19:25:43,28.7896,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,529,температура жидкости в циркуляционном контуре,main_recommended,SKAB
289,2020-02-08 19:25:46,28.7803,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,531,температура жидкости в циркуляционном контуре,main_recommended,SKAB
290,2020-02-08 19:25:48,28.7802,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,533,температура жидкости в циркуляционном контуре,main_recommended,SKAB
291,2020-02-08 19:25:49,28.7722,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,534,температура жидкости в циркуляционном контуре,main_recommended,SKAB
292,2020-02-08 19:25:51,28.7699,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,536,температура жидкости в циркуляционном контуре,main_recommended,SKAB
293,2020-02-08 19:25:53,28.77,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,538,температура жидкости в циркуляционном контуре,main_recommended,SKAB
294,2020-02-08 19:25:55,28.7713,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,540,температура жидкости в циркуляционном контуре,main_recommended,SKAB
295,2020-02-08 19:25:57,28.7606,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,542,температура жидкости в циркуляционном контуре,main_recommended,SKAB
296,2020-02-08 19:25:58,28.7596,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,543,температура жидкости в циркуляционном контуре,main_recommended,SKAB
297,2020-02-08 19:26:00,28.7603,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,545,температура жидкости в циркуляционном контуре,main_recommended,SKAB
298,2020-02-08 19:26:03,28.7642,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,547,температура жидкости в циркуляционном контуре,main_recommended,SKAB
299,2020-02-08 19:26:05,28.7488,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,549,температура жидкости в циркуляционном контуре,main_recommended,SKAB
300,2020-02-08 19:26:07,28.7513,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,551,температура жидкости в циркуляционном контуре,main_recommended,SKAB
301,2020-02-08 19:26:09,28.7457,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,553,температура жидкости в циркуляционном контуре,main_recommended,SKAB
302,2020-02-08 19:26:10,28.7499,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,554,температура жидкости в циркуляционном контуре,main_recommended,SKAB
303,2020-02-08 19:26:12,28.7284,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,556,температура жидкости в циркуляционном контуре,main_recommended,SKAB
304,2020-02-08 19:26:14,28.7327,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,558,температура жидкости в циркуляционном контуре,main_recommended,SKAB
305,2020-02-08 19:26:16,28.7336,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,560,температура жидкости в циркуляционном контуре,main_recommended,SKAB
306,2020-02-08 19:26:19,28.723,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,562,температура жидкости в циркуляционном контуре,main_recommended,SKAB
307,2020-02-08 19:26:20,28.7256,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,563,температура жидкости в циркуляционном контуре,main_recommended,SKAB
308,2020-02-08 19:26:22,28.7199,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,565,температура жидкости в циркуляционном контуре,main_recommended,SKAB
309,2020-02-08 19:26:26,28.7315,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,569,температура жидкости в циркуляционном контуре,main_recommended,SKAB
310,2020-02-08 19:26:27,28.7276,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,570,температура жидкости в циркуляционном контуре,main_recommended,SKAB
311,2020-02-08 19:26:28,28.7306,changepoint,fluid temperature in circulation loop,°C,1.0,1.0,571,температура жидкости в циркуляционном контуре,main_recommended,SKAB
312,2020-02-08 19:26:29,28.7351,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,572,температура жидкости в циркуляционном контуре,main_recommended,SKAB
313,2020-02-08 19:26:30,28.731,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,573,температура жидкости в циркуляционном контуре,main_recommended,SKAB
314,2020-02-08 19:26:31,28.7332,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,574,температура жидкости в циркуляционном контуре,main_recommended,SKAB
315,2020-02-08 19:26:33,28.7335,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,576,температура жидкости в циркуляционном контуре,main_recommended,SKAB
316,2020-02-08 19:26:35,28.7368,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,578,температура жидкости в циркуляционном контуре,main_recommended,SKAB
317,2020-02-08 19:26:36,28.7284,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,579,температура жидкости в циркуляционном контуре,main_recommended,SKAB
318,2020-02-08 19:26:37,28.7328,changepoint,fluid temperature in circulation loop,°C,1.0,1.0,580,температура жидкости в циркуляционном контуре,main_recommended,SKAB
319,2020-02-08 19:26:38,28.7153,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,581,температура жидкости в циркуляционном контуре,main_recommended,SKAB
320,2020-02-08 19:26:39,28.7314,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,582,температура жидкости в циркуляционном контуре,main_recommended,SKAB
321,2020-02-08 19:26:40,28.7614,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,583,температура жидкости в циркуляционном контуре,main_recommended,SKAB
322,2020-02-08 19:26:43,28.8146,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,585,температура жидкости в циркуляционном контуре,main_recommended,SKAB
323,2020-02-08 19:26:45,29.1939,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,587,температура жидкости в циркуляционном контуре,main_recommended,SKAB
324,2020-02-08 19:26:47,29.4868,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,589,температура жидкости в циркуляционном контуре,main_recommended,SKAB
325,2020-02-08 19:26:49,29.7912,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,591,температура жидкости в циркуляционном контуре,main_recommended,SKAB
326,2020-02-08 19:26:50,30.074,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,592,температура жидкости в циркуляционном контуре,main_recommended,SKAB
327,2020-02-08 19:26:52,30.2206,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,594,температура жидкости в циркуляционном контуре,main_recommended,SKAB
328,2020-02-08 19:26:54,30.491,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,596,температура жидкости в циркуляционном контуре,main_recommended,SKAB
329,2020-02-08 19:26:56,30.8948,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,598,температура жидкости в циркуляционном контуре,main_recommended,SKAB
330,2020-02-08 19:26:58,31.1419,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,600,температура жидкости в циркуляционном контуре,main_recommended,SKAB
331,2020-02-08 19:26:59,31.3763,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,601,температура жидкости в циркуляционном контуре,main_recommended,SKAB
332,2020-02-08 19:27:02,31.5869,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,603,температура жидкости в циркуляционном контуре,main_recommended,SKAB
333,2020-02-08 19:27:04,31.8581,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,605,температура жидкости в циркуляционном контуре,main_recommended,SKAB
334,2020-02-08 19:27:06,31.9581,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,607,температура жидкости в циркуляционном контуре,main_recommended,SKAB
335,2020-02-08 19:27:08,32.0196,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,609,температура жидкости в циркуляционном контуре,main_recommended,SKAB
336,2020-02-08 19:27:10,32.1677,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,611,температура жидкости в циркуляционном контуре,main_recommended,SKAB
337,2020-02-08 19:27:11,32.1677,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,612,температура жидкости в циркуляционном контуре,main_recommended,SKAB
338,2020-02-08 19:27:13,32.3455,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,614,температура жидкости в циркуляционном контуре,main_recommended,SKAB
339,2020-02-08 19:27:15,32.4545,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,616,температура жидкости в циркуляционном контуре,main_recommended,SKAB
340,2020-02-08 19:27:17,32.5846,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,618,температура жидкости в циркуляционном контуре,main_recommended,SKAB
341,2020-02-08 19:27:20,32.6779,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,620,температура жидкости в циркуляционном контуре,main_recommended,SKAB
342,2020-02-08 19:27:21,32.6779,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,621,температура жидкости в циркуляционном контуре,main_recommended,SKAB
343,2020-02-08 19:27:23,32.7525,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,623,температура жидкости в циркуляционном контуре,main_recommended,SKAB
