t,timestamp,value,regime_hint,source_y_name,y_units,anomaly,changepoint,original_index,source_y_name_ru,recommended_group,source_dataset
172,2020-03-09 10:41:37,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,352,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
173,2020-03-09 10:41:39,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,354,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
174,2020-03-09 10:41:41,32.9993,normal_mode,flow rate in pump loop,L/min,0.0,0.0,356,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
175,2020-03-09 10:41:44,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,358,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
176,2020-03-09 10:41:46,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,360,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
177,2020-03-09 10:41:48,32.0007,normal_mode,flow rate in pump loop,L/min,0.0,0.0,362,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
178,2020-03-09 10:41:50,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,364,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
179,2020-03-09 10:41:56,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,368,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
180,2020-03-09 10:41:58,31.0007,normal_mode,flow rate in pump loop,L/min,0.0,0.0,370,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
181,2020-03-09 10:42:01,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,372,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
182,2020-03-09 10:42:03,31.0007,normal_mode,flow rate in pump loop,L/min,0.0,0.0,374,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
183,2020-03-09 10:42:05,31.0007,normal_mode,flow rate in pump loop,L/min,0.0,0.0,376,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
184,2020-03-09 10:42:07,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,378,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
185,2020-03-09 10:42:10,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,380,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
186,2020-03-09 10:42:12,31.0007,normal_mode,flow rate in pump loop,L/min,0.0,0.0,382,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
187,2020-03-09 10:42:15,32.9993,normal_mode,flow rate in pump loop,L/min,0.0,0.0,384,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
188,2020-03-09 10:42:18,31.0007,normal_mode,flow rate in pump loop,L/min,0.0,0.0,386,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
189,2020-03-09 10:42:20,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,388,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
190,2020-03-09 10:42:22,32.9995,normal_mode,flow rate in pump loop,L/min,0.0,0.0,390,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
191,2020-03-09 10:42:25,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,392,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
192,2020-03-09 10:42:27,31.9995,normal_mode,flow rate in pump loop,L/min,0.0,0.0,394,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
193,2020-03-09 10:42:29,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,396,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
194,2020-03-09 10:42:31,31.0005,normal_mode,flow rate in pump loop,L/min,0.0,0.0,398,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
195,2020-03-09 10:42:34,31.0005,normal_mode,flow rate in pump loop,L/min,0.0,0.0,400,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
196,2020-03-09 10:42:37,31.0005,normal_mode,flow rate in pump loop,L/min,0.0,0.0,402,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
197,2020-03-09 10:42:39,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,404,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
198,2020-03-09 10:42:42,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,406,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
199,2020-03-09 10:42:44,31.9995,normal_mode,flow rate in pump loop,L/min,0.0,0.0,408,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
200,2020-03-09 10:42:46,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,410,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
201,2020-03-09 10:42:48,31.0005,normal_mode,flow rate in pump loop,L/min,0.0,0.0,412,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
202,2020-03-09 10:42:51,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,414,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
203,2020-03-09 10:42:53,31.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,416,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
204,2020-03-09 10:42:55,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,418,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
205,2020-03-09 10:42:59,31.0005,normal_mode,flow rate in pump loop,L/min,0.0,0.0,420,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
206,2020-03-09 10:43:01,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,422,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
207,2020-03-09 10:43:03,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,424,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
208,2020-03-09 10:43:05,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,426,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
209,2020-03-09 10:43:08,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,428,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
210,2020-03-09 10:43:10,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,430,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
211,2020-03-09 10:43:12,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,432,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
212,2020-03-09 10:43:15,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,434,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
213,2020-03-09 10:43:18,31.0005,normal_mode,flow rate in pump loop,L/min,0.0,0.0,436,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
214,2020-03-09 10:43:20,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,438,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
215,2020-03-09 10:43:22,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,440,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
216,2020-03-09 10:43:25,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,442,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
217,2020-03-09 10:43:27,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,444,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
218,2020-03-09 10:43:32,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,448,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
219,2020-03-09 10:43:34,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,450,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
220,2020-03-09 10:43:36,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,452,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
221,2020-03-09 10:43:39,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,454,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
222,2020-03-09 10:43:42,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,456,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
223,2020-03-09 10:43:44,31.9995,normal_mode,flow rate in pump loop,L/min,0.0,0.0,458,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
224,2020-03-09 10:43:46,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,460,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
225,2020-03-09 10:43:49,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,462,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
226,2020-03-09 10:43:51,31.0005,normal_mode,flow rate in pump loop,L/min,0.0,0.0,464,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
227,2020-03-09 10:43:53,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,466,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
228,2020-03-09 10:43:56,32.9995,normal_mode,flow rate in pump loop,L/min,0.0,0.0,468,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
229,2020-03-09 10:43:58,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,470,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
230,2020-03-09 10:44:01,31.0005,normal_mode,flow rate in pump loop,L/min,0.0,0.0,472,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
231,2020-03-09 10:44:04,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,474,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
232,2020-03-09 10:44:06,31.9995,normal_mode,flow rate in pump loop,L/min,0.0,0.0,476,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
233,2020-03-09 10:44:08,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,478,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
234,2020-03-09 10:44:10,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,480,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
235,2020-03-09 10:44:13,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,482,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
236,2020-03-09 10:44:15,31.9995,normal_mode,flow rate in pump loop,L/min,0.0,0.0,484,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
237,2020-03-09 10:44:17,31.9995,normal_mode,flow rate in pump loop,L/min,0.0,0.0,486,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
238,2020-03-09 10:44:19,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,488,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
239,2020-03-09 10:44:23,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,490,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
240,2020-03-09 10:44:25,31.0002,normal_mode,flow rate in pump loop,L/min,0.0,0.0,492,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
241,2020-03-09 10:44:27,31.0002,normal_mode,flow rate in pump loop,L/min,0.0,0.0,494,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
242,2020-03-09 10:44:30,32.0,normal_mode,flow rate in pump loop,L/min,0.0,0.0,496,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
243,2020-03-09 10:44:31,31.0002,normal_mode,flow rate in pump loop,L/min,0.0,0.0,497,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
244,2020-03-09 10:44:32,31.9998,normal_mode,flow rate in pump loop,L/min,0.0,0.0,498,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
245,2020-03-09 10:44:33,32.0,changepoint,flow rate in pump loop,L/min,1.0,1.0,499,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
246,2020-03-09 10:44:34,32.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,500,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
247,2020-03-09 10:44:35,31.0002,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,501,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
248,2020-03-09 10:44:36,31.9998,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,502,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
249,2020-03-09 10:44:39,32.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,504,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
250,2020-03-09 10:44:41,32.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,506,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
251,2020-03-09 10:44:43,32.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,508,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
252,2020-03-09 10:44:47,31.0002,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,510,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
253,2020-03-09 10:44:49,32.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,512,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
254,2020-03-09 10:44:51,31.9998,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,514,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
255,2020-03-09 10:44:53,32.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,516,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
256,2020-03-09 10:44:56,31.0002,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,518,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
257,2020-03-09 10:44:58,32.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,520,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
258,2020-03-09 10:45:00,31.9998,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,522,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
259,2020-03-09 10:45:03,32.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,524,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
260,2020-03-09 10:45:05,31.9998,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,526,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
261,2020-03-09 10:45:07,31.0002,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,528,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
262,2020-03-09 10:45:11,31.0002,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,530,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
263,2020-03-09 10:45:13,31.9998,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,532,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
264,2020-03-09 10:45:18,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,536,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
265,2020-03-09 10:45:20,31.0002,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,538,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
266,2020-03-09 10:45:22,31.9998,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,540,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
267,2020-03-09 10:45:24,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,542,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
268,2020-03-09 10:45:27,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,544,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
269,2020-03-09 10:45:29,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,546,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
270,2020-03-09 10:45:30,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,547,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
271,2020-03-09 10:45:32,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,548,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
272,2020-03-09 10:45:33,31.0,changepoint,flow rate in pump loop,L/min,1.0,1.0,549,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
273,2020-03-09 10:45:35,30.0002,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,550,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
274,2020-03-09 10:45:36,30.9998,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,551,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
275,2020-03-09 10:45:37,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,552,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
276,2020-03-09 10:45:39,30.9998,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,554,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
277,2020-03-09 10:45:41,30.9998,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,556,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
278,2020-03-09 10:45:44,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,558,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
279,2020-03-09 10:45:46,30.9998,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,560,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
280,2020-03-09 10:45:48,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,562,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
281,2020-03-09 10:45:50,30.0002,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,564,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
282,2020-03-09 10:45:54,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,566,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
283,2020-03-09 10:45:56,30.9998,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,568,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
284,2020-03-09 10:45:58,30.9998,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,570,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
285,2020-03-09 10:46:01,30.0002,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,572,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
286,2020-03-09 10:46:03,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,574,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
287,2020-03-09 10:46:05,30.9998,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,576,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
288,2020-03-09 10:46:08,30.0002,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,578,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
289,2020-03-09 10:46:10,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,580,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
290,2020-03-09 10:46:12,30.9998,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,582,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
291,2020-03-09 10:46:15,30.9998,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,584,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
292,2020-03-09 10:46:18,30.9998,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,586,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
293,2020-03-09 10:46:20,30.9998,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,588,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
294,2020-03-09 10:46:22,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,590,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
295,2020-03-09 10:46:25,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,592,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
296,2020-03-09 10:46:27,30.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,594,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
297,2020-03-09 10:46:29,30.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,596,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
298,2020-03-09 10:46:31,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,598,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
299,2020-03-09 10:46:34,30.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,600,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
300,2020-03-09 10:46:37,30.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,602,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
301,2020-03-09 10:46:39,30.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,604,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
302,2020-03-09 10:46:42,30.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,606,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
303,2020-03-09 10:46:44,30.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,608,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
304,2020-03-09 10:46:46,30.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,610,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
305,2020-03-09 10:46:48,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,612,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
306,2020-03-09 10:46:51,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,614,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
307,2020-03-09 10:46:53,30.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,616,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
308,2020-03-09 10:46:55,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,618,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
309,2020-03-09 10:47:01,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,622,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
310,2020-03-09 10:47:03,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,624,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
311,2020-03-09 10:47:05,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,626,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
312,2020-03-09 10:47:08,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,628,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
313,2020-03-09 10:47:10,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,630,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
314,2020-03-09 10:47:12,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,632,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
315,2020-03-09 10:47:15,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,634,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
316,2020-03-09 10:47:17,30.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,636,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
317,2020-03-09 10:47:19,30.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,638,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
318,2020-03-09 10:47:21,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,640,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
319,2020-03-09 10:47:25,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,642,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
320,2020-03-09 10:47:27,30.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,644,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
321,2020-03-09 10:47:29,30.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,646,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
322,2020-03-09 10:47:32,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,648,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
323,2020-03-09 10:47:34,30.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,650,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
324,2020-03-09 10:47:36,30.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,652,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
325,2020-03-09 10:47:39,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,654,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
326,2020-03-09 10:47:42,30.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,656,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
327,2020-03-09 10:47:44,30.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,658,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
328,2020-03-09 10:47:46,30.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,660,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
329,2020-03-09 10:47:49,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,662,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
330,2020-03-09 10:47:51,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,664,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
331,2020-03-09 10:47:53,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,666,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
332,2020-03-09 10:47:56,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,668,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
333,2020-03-09 10:47:58,30.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,670,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
334,2020-03-09 10:48:00,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,672,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
335,2020-03-09 10:48:02,30.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,674,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
336,2020-03-09 10:48:06,31.0,anomalous_or_changed_mode,flow rate in pump loop,L/min,1.0,0.0,676,расход жидкости в циркуляционном контуре насоса,main_recommended,SKAB
