t,timestamp,value,regime_hint,source_y_name,y_units,anomaly,changepoint,original_index,source_y_name_ru,recommended_group,source_dataset
169,2020-02-08 16:53:47,0.212751,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,346,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
170,2020-02-08 16:53:49,0.211155,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,348,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
171,2020-02-08 16:53:51,0.214315,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,350,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
172,2020-02-08 16:53:53,0.210419,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,352,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
173,2020-02-08 16:53:57,0.218256,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,354,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
174,2020-02-08 16:53:59,0.21095,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,356,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
175,2020-02-08 16:54:01,0.217624,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,358,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
176,2020-02-08 16:54:03,0.211077,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,360,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
177,2020-02-08 16:54:05,0.216092,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,362,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
178,2020-02-08 16:54:07,0.214169,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,364,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
179,2020-02-08 16:54:12,0.215876,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,368,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
180,2020-02-08 16:54:15,0.211268,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,370,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
181,2020-02-08 16:54:17,0.21445,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,372,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
182,2020-02-08 16:54:19,0.211383,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,374,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
183,2020-02-08 16:54:21,0.214805,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,376,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
184,2020-02-08 16:54:24,0.215039,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,378,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
185,2020-02-08 16:54:26,0.21392,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,380,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
186,2020-02-08 16:54:28,0.212023,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,382,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
187,2020-02-08 16:54:30,0.213747,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,384,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
188,2020-02-08 16:54:32,0.2122,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,386,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
189,2020-02-08 16:54:34,0.209636,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,388,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
190,2020-02-08 16:54:38,0.215392,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,390,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
191,2020-02-08 16:54:40,0.211003,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,392,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
192,2020-02-08 16:54:42,0.217722,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,394,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
193,2020-02-08 16:54:44,0.212556,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,396,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
194,2020-02-08 16:54:46,0.211203,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,398,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
195,2020-02-08 16:54:49,0.209471,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,400,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
196,2020-02-08 16:54:51,0.214829,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,402,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
197,2020-02-08 16:54:53,0.214174,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,404,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
198,2020-02-08 16:54:55,0.215353,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,406,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
199,2020-02-08 16:54:58,0.214785,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,408,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
200,2020-02-08 16:55:00,0.209436,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,410,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
201,2020-02-08 16:55:03,0.216025,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,412,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
202,2020-02-08 16:55:05,0.214567,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,414,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
203,2020-02-08 16:55:07,0.216177,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,416,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
204,2020-02-08 16:55:09,0.213183,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,418,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
205,2020-02-08 16:55:11,0.216294,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,420,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
206,2020-02-08 16:55:14,0.213876,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,422,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
207,2020-02-08 16:55:16,0.211348,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,424,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
208,2020-02-08 16:55:18,0.21134,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,426,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
209,2020-02-08 16:55:21,0.217136,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,428,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
210,2020-02-08 16:55:23,0.220207,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,430,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
211,2020-02-08 16:55:25,0.218671,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,432,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
212,2020-02-08 16:55:28,0.215048,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,434,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
213,2020-02-08 16:55:30,0.212379,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,436,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
214,2020-02-08 16:55:32,0.216232,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,438,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
215,2020-02-08 16:55:34,0.21076,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,440,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
216,2020-02-08 16:55:36,0.209358,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,442,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
217,2020-02-08 16:55:39,0.217834,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,444,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
218,2020-02-08 16:55:44,0.21358,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,448,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
219,2020-02-08 16:55:46,0.211491,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,450,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
220,2020-02-08 16:55:48,0.219015,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,452,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
221,2020-02-08 16:55:51,0.211047,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,454,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
222,2020-02-08 16:55:53,0.215377,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,456,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
223,2020-02-08 16:55:55,0.211695,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,458,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
224,2020-02-08 16:55:57,0.212146,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,460,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
225,2020-02-08 16:55:59,0.216745,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,462,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
226,2020-02-08 16:56:02,0.214533,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,464,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
227,2020-02-08 16:56:05,0.214682,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,466,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
228,2020-02-08 16:56:07,0.21369,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,468,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
229,2020-02-08 16:56:09,0.213219,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,470,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
230,2020-02-08 16:56:11,0.213788,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,472,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
231,2020-02-08 16:56:13,0.213585,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,474,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
232,2020-02-08 16:56:16,0.214907,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,476,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
233,2020-02-08 16:56:18,0.215931,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,478,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
234,2020-02-08 16:56:20,0.217237,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,480,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
235,2020-02-08 16:56:23,0.209613,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,482,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
236,2020-02-08 16:56:25,0.214045,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,484,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
237,2020-02-08 16:56:27,0.217665,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,486,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
238,2020-02-08 16:56:30,0.218738,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,488,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
239,2020-02-08 16:56:32,0.211012,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,490,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
240,2020-02-08 16:56:34,0.213683,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,492,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
241,2020-02-08 16:56:36,0.21306,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,494,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
242,2020-02-08 16:56:38,0.218085,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,496,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
243,2020-02-08 16:56:40,0.213682,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,498,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
244,2020-02-08 16:56:43,0.212543,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,500,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
245,2020-02-08 16:56:46,0.220424,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,502,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
246,2020-02-08 16:56:48,0.214097,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,504,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
247,2020-02-08 16:56:50,0.216611,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,506,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
248,2020-02-08 16:56:52,0.214073,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,508,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
249,2020-02-08 16:56:55,0.218854,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,510,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
250,2020-02-08 16:56:57,0.210899,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,512,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
251,2020-02-08 16:56:59,0.221745,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,514,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
252,2020-02-08 16:57:01,0.224102,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,516,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
253,2020-02-08 16:57:03,0.22363,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,518,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
254,2020-02-08 16:57:05,0.219228,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,520,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
255,2020-02-08 16:57:09,0.211769,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,522,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
256,2020-02-08 16:57:10,0.214598,normal_mode,pump vibration acceleration RMS,g,0.0,0.0,523,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
257,2020-02-08 16:57:11,0.214147,changepoint,pump vibration acceleration RMS,g,1.0,1.0,524,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
258,2020-02-08 16:57:12,0.305715,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,525,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
259,2020-02-08 16:57:13,0.328792,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,526,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
260,2020-02-08 16:57:14,0.341345,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,527,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
261,2020-02-08 16:57:15,0.344242,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,528,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
262,2020-02-08 16:57:17,0.338837,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,530,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
263,2020-02-08 16:57:20,0.344381,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,532,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
264,2020-02-08 16:57:24,0.340196,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,536,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
265,2020-02-08 16:57:26,0.323778,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,538,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
266,2020-02-08 16:57:29,0.321492,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,540,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
267,2020-02-08 16:57:31,0.32375,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,542,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
268,2020-02-08 16:57:34,0.319095,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,544,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
269,2020-02-08 16:57:36,0.321701,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,546,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
270,2020-02-08 16:57:38,0.320398,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,548,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
271,2020-02-08 16:57:40,0.313476,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,550,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
272,2020-02-08 16:57:42,0.409578,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,552,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
273,2020-02-08 16:57:44,0.408216,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,554,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
274,2020-02-08 16:57:47,0.41015,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,556,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
275,2020-02-08 16:57:50,0.409594,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,558,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
276,2020-02-08 16:57:52,0.406533,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,560,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
277,2020-02-08 16:57:54,0.407658,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,562,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
278,2020-02-08 16:57:56,0.409291,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,564,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
279,2020-02-08 16:57:59,0.406915,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,566,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
280,2020-02-08 16:58:01,0.409178,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,568,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
281,2020-02-08 16:58:03,0.408279,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,570,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
282,2020-02-08 16:58:05,0.408289,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,572,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
283,2020-02-08 16:58:07,0.407393,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,574,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
284,2020-02-08 16:58:09,0.409322,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,576,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
285,2020-02-08 16:58:13,0.402045,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,578,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
286,2020-02-08 16:58:15,0.537736,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,580,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
287,2020-02-08 16:58:17,0.535057,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,582,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
288,2020-02-08 16:58:19,0.537086,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,584,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
289,2020-02-08 16:58:21,0.537741,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,586,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
290,2020-02-08 16:58:24,0.53833,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,588,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
291,2020-02-08 16:58:26,0.538259,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,590,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
292,2020-02-08 16:58:28,0.543127,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,592,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
293,2020-02-08 16:58:30,0.539035,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,594,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
294,2020-02-08 16:58:33,0.536353,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,596,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
295,2020-02-08 16:58:36,0.540669,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,598,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
296,2020-02-08 16:58:38,0.541016,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,600,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
297,2020-02-08 16:58:40,0.540998,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,602,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
298,2020-02-08 16:58:42,0.536988,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,604,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
299,2020-02-08 16:58:44,0.538412,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,606,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
300,2020-02-08 16:58:46,0.539755,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,608,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
301,2020-02-08 16:58:49,0.540819,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,610,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
302,2020-02-08 16:58:51,0.54417,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,612,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
303,2020-02-08 16:58:56,0.541491,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,616,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
304,2020-02-08 16:58:58,0.541681,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,618,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
305,2020-02-08 16:59:01,0.548191,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,620,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
306,2020-02-08 16:59:03,0.543201,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,622,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
307,2020-02-08 16:59:05,0.542653,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,624,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
308,2020-02-08 16:59:07,0.53637,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,626,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
309,2020-02-08 16:59:09,0.53906,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,628,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
310,2020-02-08 16:59:11,0.564139,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,630,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
311,2020-02-08 16:59:12,0.642124,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,631,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
312,2020-02-08 16:59:14,0.646299,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,632,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
313,2020-02-08 16:59:15,0.643688,changepoint,pump vibration acceleration RMS,g,1.0,1.0,633,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
314,2020-02-08 16:59:16,0.646548,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,634,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
315,2020-02-08 16:59:18,0.645254,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,635,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
316,2020-02-08 16:59:19,0.645322,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,636,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
317,2020-02-08 16:59:21,0.645435,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,638,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
318,2020-02-08 16:59:23,0.64291,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,640,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
319,2020-02-08 16:59:25,0.645185,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,642,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
320,2020-02-08 16:59:28,0.641422,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,644,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
321,2020-02-08 16:59:30,0.645853,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,646,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
322,2020-02-08 16:59:32,0.641315,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,648,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
323,2020-02-08 16:59:34,0.638998,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,650,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
324,2020-02-08 16:59:36,0.621687,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,652,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
325,2020-02-08 16:59:39,0.639816,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,654,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
326,2020-02-08 16:59:42,0.625495,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,656,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
327,2020-02-08 16:59:44,0.640333,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,658,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
328,2020-02-08 16:59:46,0.624789,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,660,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
329,2020-02-08 16:59:48,0.642242,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,662,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
330,2020-02-08 16:59:50,0.637117,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,664,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
331,2020-02-08 16:59:53,0.633816,anomalous_or_changed_mode,pump vibration acceleration RMS,g,1.0,0.0,666,среднеквадратичное ускорение вибрации насоса,main_recommended,SKAB
